date,correlation,vix,high_threshold,low_threshold,market_state
2025-06-04,0.8673703852448721,17.610000610351562,0.5974004042358276,0.52113082074418,危機市場
2025-06-05,0.867757908633262,18.479999542236328,0.5987324073283918,0.52113082074418,危機市場
2025-06-06,0.8693312657710762,16.770000457763672,0.5990364574260543,0.52113082074418,危機市場
2025-06-09,0.8690861565531527,17.15999984741211,0.6000369129928254,0.52113082074418,危機市場
2025-06-10,0.8661527644246282,16.950000762939453,0.6028929499786113,0.52113082074418,危機市場
2025-06-11,0.8650897305399994,17.260000228881836,0.6041378926024746,0.52113082074418,危機市場
2025-06-12,0.8657847706351104,18.020000457763672,0.6051852026494732,0.52113082074418,危機市場
2025-06-13,0.8614986652895414,20.81999969482422,0.6060974355509233,0.52113082074418,危機市場
2025-06-16,0.8611019962322896,19.110000610351562,0.6095392709523832,0.52113082074418,危機市場
2025-06-17,0.8598932300186309,21.600000381469727,0.6199130106596692,0.52113082074418,危機市場
2025-06-18,0.8590673897843528,20.139999389648438,0.6209004547586694,0.52113082074418,危機市場
2025-06-20,0.8597146866041364,20.6200008392334,0.62283030831775,0.52113082074418,危機市場
2025-06-23,0.8575981701340739,19.829999923706055,0.6253577105644889,0.52113082074418,危機市場
2025-06-24,0.8561252578090945,17.479999542236328,0.6288773002087001,0.52113082074418,危機市場
2025-06-25,0.8566275817859695,16.760000228881836,0.6362764207265711,0.52113082074418,危機市場
2025-06-26,0.8581827620774547,16.59000015258789,0.6367799892781146,0.52113082074418,危機市場
2025-06-27,0.860205635927821,16.31999969482422,0.6368966024480083,0.5219812411905568,危機市場
2025-06-30,0.8600218873302906,16.729999542236328,0.6376617969427079,0.5227997806765614,危機市場
2025-07-01,0.8544560048131472,16.829999923706055,0.6401326514316673,0.5231796447453361,危機市場
2025-07-02,0.8211520984886872,16.639999389648438,0.644410388062534,0.5247373297087022,危機市場
2025-07-03,0.8211925570411004,16.3799991607666,0.6505025551176349,0.5282858066304454,危機市場
2025-07-07,0.8206410083988861,17.790000915527344,0.6571165064827376,0.5293859783297561,危機市場
2025-07-08,0.7346755804430866,16.809999465942383,0.6771314911167576,0.5295211226719396,危機市場
2025-07-09,0.679383733121991,15.9399995803833,0.734734928834369,0.5298576553512223,過渡市場
2025-07-10,0.6676724600259959,15.779999732971191,0.734734928834369,0.5304582184896731,過渡市場
2025-07-11,0.6661947111942309,16.399999618530273,0.734734928834369,0.5308783690018641,過渡市場
2025-07-14,0.6646935948641303,17.200000762939453,0.734734928834369,0.5317155904687648,過渡市場
2025-07-15,0.6697432494490047,17.3799991607666,0.734734928834369,0.5322307623077613,過渡市場
2025-07-16,0.6717822611590517,17.15999984741211,0.734734928834369,0.5326148812878249,過渡市場
2025-07-17,0.6392788671473769,16.520000457763672,0.734734928834369,0.5337978953083957,過渡市場
2025-07-18,0.6190610855458528,16.40999984741211,0.734734928834369,0.5344014883128437,過渡市場
2025-07-21,0.6197499417599545,16.649999618530273,0.734734928834369,0.5349989750864238,過渡市場
2025-07-22,0.5973846134582577,16.5,0.734734928834369,0.5355254502735424,過渡市場
2025-07-23,0.6052210359116584,15.369999885559082,0.734734928834369,0.5360240001313021,過渡市場
2025-07-24,0.6034221524271306,15.390000343322754,0.734734928834369,0.5362935678161072,過渡市場
2025-07-25,0.6026647007010626,14.930000305175781,0.734734928834369,0.5365913719522315,過渡市場
2025-07-28,0.6049949699900542,15.029999732971191,0.734734928834369,0.537056298357816,過渡市場
2025-07-29,0.6134563105312958,15.979999542236328,0.734734928834369,0.5373942240935454,過渡市場
2025-07-30,0.6011505766615756,15.479999542236328,0.734734928834369,0.5374711824599224,過渡市場
2025-07-31,0.6014596321483843,16.719999313354492,0.734734928834369,0.5374974083559184,過渡市場
2025-08-01,0.6045553302276091,20.3799991607666,0.734734928834369,0.53862515333101,過渡市場
2025-08-04,0.6071365301068622,17.520000457763672,0.734734928834369,0.5401880177549722,過渡市場
2025-08-05,0.6075437806644907,17.850000381469727,0.734734928834369,0.5423298507666509,過渡市場
2025-08-06,0.6020300598579466,16.770000457763672,0.734734928834369,0.5441458646722648,過渡市場
2025-08-07,0.5422810506819457,16.56999969482422,0.734734928834369,0.5459329066730305,正常市場
2025-08-08,0.5605093341426591,15.149999618530273,0.734734928834369,0.5459329066730305,過渡市場
2025-08-11,0.5661462055263197,16.25,0.734734928834369,0.5468014582207407,過渡市場
2025-08-12,0.5724284850414193,14.729999542236328,0.734734928834369,0.5474587160788881,過渡市場
2025-08-13,0.5726123827202573,14.489999771118164,0.734734928834369,0.5485487557049488,過渡市場
2025-08-14,0.5705253940423856,14.829999923706055,0.734734928834369,0.549455697533832,過渡市場
2025-08-15,0.5624201788261668,15.09000015258789,0.734734928834369,0.5510195214237421,過渡市場
2025-08-18,0.5223127477548777,14.989999771118164,0.734734928834369,0.553575195558235,正常市場
2025-08-19,0.5133204195445041,15.569999694824219,0.734734928834369,0.553575195558235,正常市場
2025-08-20,0.5093469423201272,15.6899995803833,0.734734928834369,0.553575195558235,正常市場
2025-08-21,0.4815686704762575,16.600000381469727,0.734734928834369,0.553575195558235,正常市場
2025-08-22,0.497464393259223,14.220000267028809,0.734734928834369,0.553575195558235,正常市場
2025-08-25,0.5006755754978442,14.789999961853027,0.734734928834369,0.553575195558235,正常市場
2025-08-26,0.5003641145737101,14.619999885559082,0.734734928834369,0.553575195558235,正常市場
2025-08-27,0.5009332306601025,14.850000381469727,0.734734928834369,0.553575195558235,正常市場
2025-08-28,0.4968352174997736,14.430000305175781,0.734734928834369,0.553575195558235,正常市場
2025-08-29,0.49016872535587463,15.359999656677246,0.734734928834369,0.553575195558235,正常市場
2025-09-02,0.49159862442784663,17.170000076293945,0.734734928834369,0.553575195558235,正常市場
2025-09-03,0.474140555995666,16.350000381469727,0.734734928834369,0.553575195558235,正常市場
2025-09-04,0.4794222231553094,15.300000190734863,0.734734928834369,0.553575195558235,正常市場
2025-09-05,0.47529959875535804,15.180000305175781,0.734734928834369,0.553575195558235,正常市場
2025-09-08,0.47709451853646645,15.109999656677246,0.734734928834369,0.5510195214237421,正常市場
2025-09-09,0.4761298286655996,15.039999961853027,0.734734928834369,0.549455697533832,正常市場
2025-09-10,0.47290939436460044,15.350000381469727,0.734734928834369,0.5485487557049488,正常市場
2025-09-11,0.47768416047930523,14.710000038146973,0.734734928834369,0.5474587160788881,正常市場
2025-09-12,0.4754486532428019,14.760000228881836,0.734734928834369,0.5468014582207407,正常市場
2025-09-15,0.47167594855943584,15.6899995803833,0.734734928834369,0.5459329066730305,正常市場
2025-09-16,0.47089721960548486,16.360000610351562,0.734734928834369,0.5441458646722648,正常市場
2025-09-17,0.47849345527267667,15.720000267028809,0.734734928834369,0.5427539744152111,正常市場
2025-09-18,0.4758390378861895,15.699999809265137,0.734734928834369,0.5418569270333853,正常市場
2025-09-19,0.47456085351165617,15.449999809265137,0.734734928834369,0.5401880177549722,正常市場
2025-09-22,0.4661668451901337,16.100000381469727,0.734734928834369,0.5386149208306047,正常市場
2025-09-23,0.4633441285040679,16.639999389648438,0.734734928834369,0.5373942240935454,正常市場
2025-09-24,0.46208114334524136,16.18000030517578,0.734734928834369,0.537056298357816,正常市場
2025-09-25,0.47072074381642626,16.739999771118164,0.734734928834369,0.5365437912920681,正常市場
2025-09-26,0.4770664996311173,15.289999961853027,0.734734928834369,0.535905927386487,正常市場
2025-09-29,0.47048930250483884,16.1200008392334,0.734734928834369,0.5349989750864238,正常市場
2025-09-30,0.45394505408224395,16.280000686645508,0.734734928834369,0.5336023614453502,正常市場
2025-10-01,0.4514243532226284,16.290000915527344,0.734734928834369,0.5305475126333374,正常市場
2025-10-02,0.4500878043136512,16.6299991607666,0.734734928834369,0.5282858066304454,正常市場
2025-10-03,0.4477896938860653,16.649999618530273,0.734734928834369,0.5247373297087022,正常市場
2025-10-06,0.44505797399490005,16.3700008392334,0.734734928834369,0.5231796447453361,正常市場
2025-10-07,0.44790090633536656,17.239999771118164,0.734734928834369,0.5228415201116716,正常市場
2025-10-08,0.43888019260242955,16.299999237060547,0.734734928834369,0.5208735612918327,正常市場
2025-10-09,0.4439231487244162,16.43000030517578,0.734734928834369,0.516366942509684,正常市場
2025-10-10,0.5222751638829175,21.65999984741211,0.734734928834369,0.515702934420992,過渡市場
2025-10-13,0.5304766947007561,19.030000686645508,0.734734928834369,0.515702934420992,過渡市場
2025-10-14,0.5200821765073956,20.809999465942383,0.734734928834369,0.515702934420992,過渡市場
2025-10-15,0.5231507054941209,20.639999389648438,0.734734928834369,0.515702934420992,過渡市場
2025-10-16,0.51303212175369,25.309999465942383,0.734734928834369,0.515702934420992,正常市場
2025-10-17,0.5146396526218083,20.780000686645508,0.734734928834369,0.5153222683771836,正常市場
2025-10-20,0.5270472878161955,18.229999542236328,0.734734928834369,0.514948717729909,過渡市場
2025-10-21,0.5281064046657663,17.8700008392334,0.734734928834369,0.514948717729909,過渡市場
2025-10-22,0.524081204652807,18.600000381469727,0.734734928834369,0.514948717729909,過渡市場
2025-10-23,0.5260438968239953,17.299999237060547,0.734734928834369,0.514948717729909,過渡市場
2025-10-24,0.5168106940942917,16.3700008392334,0.734734928834369,0.514948717729909,過渡市場
2025-10-27,0.49936912606895195,15.789999961853027,0.734734928834369,0.514948717729909,正常市場
2025-10-28,0.48798376176764424,16.420000076293945,0.734734928834369,0.5143098443524823,正常市場
2025-10-29,0.48154402538005936,16.920000076293945,0.734734928834369,0.5132483450968006,正常市場
2025-10-30,0.4878243516605491,16.90999984741211,0.734734928834369,0.5121727498189592,正常市場
2025-10-31,0.48716249962235436,17.440000534057617,0.734734928834369,0.5095648262132221,正常市場
2025-11-03,0.4840919543561232,17.170000076293945,0.734734928834369,0.5094432876864726,正常市場
2025-11-04,0.48157298735017934,19.0,0.734734928834369,0.5092574771712945,正常市場
2025-11-05,0.473982815629377,18.010000228881836,0.734734928834369,0.5088433541675654,正常市場
2025-11-06,0.4669746467802328,19.5,0.734734928834369,0.5075417855515537,正常市場
2025-11-07,0.4685779263816331,19.079999923706055,0.734734928834369,0.5049070642104992,正常市場
2025-11-10,0.47971522602337524,17.600000381469727,0.734734928834369,0.504746497767648,正常市場
2025-11-11,0.4753224482196546,17.280000686645508,0.734734928834369,0.5042337228095818,正常市場
2025-11-12,0.4755631070551846,17.510000228881836,0.734734928834369,0.5030174761250273,正常市場
2025-11-13,0.48694802196103565,20.0,0.734734928834369,0.5027239566403874,正常市場
2025-11-14,0.4833610755223398,19.829999923706055,0.734734928834369,0.5017169388401262,正常市場
2025-11-17,0.477849809274741,22.3799991607666,0.734734928834369,0.501220175450374,正常市場
2025-11-18,0.46957155297809156,24.690000534057617,0.734734928834369,0.500868816869538,正常市場
2025-11-19,0.4664181458892527,23.65999984741211,0.734734928834369,0.500605511867784,正常市場
2025-11-20,0.484222521027703,26.420000076293945,0.734734928834369,0.5003875193766301,正常市場
2025-11-21,0.4940851731977977,23.43000030517578,0.734734928834369,0.5002372008892246,正常市場
2025-11-24,0.49708073290898463,20.520000457763672,0.734734928834369,0.499737799350632,正常市場
2025-11-25,0.49773133657033464,18.559999465942383,0.734734928834369,0.49937864493865514,正常市場
2025-11-26,0.5028484240095282,17.190000534057617,0.734734928834369,0.4992090253629913,過渡市場
2025-11-28,0.50011712625536,16.350000381469727,0.734734928834369,0.4992090253629913,過渡市場
2025-12-01,0.5015318026444945,17.239999771118164,0.734734928834369,0.4992090253629913,過渡市場
2025-12-02,0.49720459808607925,16.59000015258789,0.734734928834369,0.4992090253629913,正常市場
2025-12-03,0.5014978752499674,16.079999923706055,0.734734928834369,0.49862867950151657,過渡市場
2025-12-04,0.5050629671925316,15.779999732971191,0.734734928834369,0.49862867950151657,過渡市場
2025-12-05,0.5008892768208992,15.40999984741211,0.734734928834369,0.49862867950151657,過渡市場
2025-12-08,0.5003741671909966,16.65999984741211,0.734734928834369,0.4992090253629913,過渡市場
2025-12-09,0.5018707572187157,16.93000030517578,0.734734928834369,0.49937864493865514,過渡市場
2025-12-10,0.509209368733352,15.770000457763672,0.734734928834369,0.49937864493865514,過渡市場
2025-12-11,0.5054523433787209,14.850000381469727,0.734734928834369,0.49937864493865514,過渡市場
2025-12-12,0.5089500867828257,15.739999771118164,0.734734928834369,0.49937864493865514,過渡市場
2025-12-15,0.5101090963589796,16.5,0.734734928834369,0.49937864493865514,過渡市場
2025-12-16,0.5127844020133654,16.479999542236328,0.734734928834369,0.49937864493865514,過渡市場
2025-12-17,0.5058147941296107,17.6200008392334,0.734734928834369,0.49937864493865514,過渡市場
2025-12-18,0.5022845416114776,16.8700008392334,0.734734928834369,0.499737799350632,過渡市場
2025-12-19,0.506107132612996,14.90999984741211,0.734734928834369,0.5000519596504621,過渡市場
2025-12-22,0.5066293325144468,14.079999923706055,0.734734928834369,0.5003023674941226,過渡市場
2025-12-23,0.5081257864790465,14.0,0.734734928834369,0.5003023674941226,過渡市場
2025-12-24,0.5138836404493791,13.470000267028809,0.734734928834369,0.5003023674941226,過渡市場
2025-12-26,0.5242047505443603,13.600000381469727,0.734734928834369,0.5003023674941226,過渡市場
2025-12-29,0.5246460189985734,14.199999809265137,0.734734928834369,0.5003023674941226,過渡市場
2025-12-30,0.5257383852841645,14.329999923706055,0.734734928834369,0.5003023674941226,過渡市場
2025-12-31,0.5317566660369198,14.949999809265137,0.734734928834369,0.5003023674941226,過渡市場
2026-01-02,0.530342083185558,14.510000228881836,0.734734928834369,0.5003023674941226,過渡市場
2026-01-05,0.5345088141215604,14.899999618530273,0.734734928834369,0.5003023674941226,過渡市場
2026-01-06,0.5247253525981618,14.75,0.734734928834369,0.5003023674941226,過渡市場
2026-01-07,0.4613586514904395,15.380000114440918,0.734734928834369,0.5003023674941226,正常市場
2026-01-08,0.4450519810026697,15.449999809265137,0.734734928834369,0.5000519596504621,正常市場
2026-01-09,0.44891680972764453,14.489999771118164,0.734734928834369,0.499737799350632,正常市場
2026-01-12,0.4485167872126948,15.119999885559082,0.734734928834369,0.49937864493865514,正常市場
2026-01-13,0.44060138314521413,15.979999542236328,0.734734928834369,0.4992090253629913,正常市場
2026-01-14,0.43584250893368776,16.75,0.734734928834369,0.49862867950151657,正常市場
2026-01-15,0.4220281202263992,15.84000015258789,0.734734928834369,0.4981792453456379,正常市場
2026-01-16,0.4222662760546879,15.859999656677246,0.734734928834369,0.4976646007425567,正常市場
2026-01-20,0.4408805235735781,20.09000015258789,0.734734928834369,0.4974544814046327,正常市場
2026-01-21,0.45670130633386957,16.899999618530273,0.734734928834369,0.4973697089021663,正常市場
2026-01-22,0.4582768314969739,15.640000343322754,0.734734928834369,0.4971930722545849,正常市場
2026-01-23,0.4546482410944033,16.09000015258789,0.734734928834369,0.49713905429732264,正常市場
2026-01-26,0.4577717421097452,16.149999618530273,0.734734928834369,0.49701935405668185,正常市場
2026-01-27,0.45624863377135993,16.350000381469727,0.734734928834369,0.49614770642427963,正常市場
2026-01-28,0.45458537664013887,16.350000381469727,0.734734928834369,0.49346353600530996,正常市場
2026-01-29,0.44823638028291335,16.8799991607666,0.734734928834369,0.49125248229288254,正常市場
2026-01-30,0.44578956696212035,17.440000534057617,0.734734928834369,0.4902027232549613,正常市場
2026-02-02,0.4418314633373036,16.34000015258789,0.734734928834369,0.48962248445881706,正常市場
2026-02-03,0.43100318180196834,18.0,0.734734928834369,0.48794390924087044,正常市場
2026-02-04,0.41903833275261876,18.639999389648438,0.734734928834369,0.48765888865100043,正常市場
2026-02-05,0.4334501477391295,21.770000457763672,0.734734928834369,0.4871088802070247,正常市場
2026-02-06,0.4699678987640528,20.3700008392334,0.734734928834369,0.4862666467277025,正常市場
2026-02-09,0.46960291171496654,17.360000610351562,0.734734928834369,0.48418987935980806,正常市場
2026-02-10,0.4748352858139979,17.790000915527344,0.734734928834369,0.4839092346476773,正常市場
2026-02-11,0.4625863628686739,17.649999618530273,0.734734928834369,0.4829140534792997,正常市場
2026-02-12,0.4836157666482529,20.81999969482422,0.734734928834369,0.48157190813169887,過渡市場
2026-02-13,0.47344588469498555,20.600000381469727,0.734734928834369,0.48157190813169887,正常市場
2026-02-17,0.474967924247986,20.290000915527344,0.734734928834369,0.481562509202208,正常市場
2026-02-18,0.4779602871175018,19.6200008392334,0.734734928834369,0.48108682554088833,正常市場
2026-02-19,0.4583337398462347,20.229999542236328,0.734734928834369,0.47964197530635877,正常市場
2026-02-20,0.4503434648913061,19.09000015258789,0.734734928834369,0.4791900311846512,正常市場
2026-02-23,0.44921592836225416,21.010000228881836,0.734734928834369,0.478360163233883,正常市場
2026-02-24,0.44537789189394267,19.549999237060547,0.734734928834369,0.47793266765681164,正常市場
2026-02-25,0.436614189739211,17.93000030517578,0.734734928834369,0.4778083970758821,正常市場
2026-02-26,0.42983732360520827,18.6299991607666,0.734734928834369,0.4775367499935955,正常市場
2026-02-27,0.4168365949990448,19.860000610351562,0.734734928834369,0.47708751381012915,正常市場
2026-03-02,0.4177880529411662,21.440000534057617,0.734734928834369,0.4768323318897379,正常市場
2026-03-03,0.4241392097262576,23.56999969482422,0.734734928834369,0.4760571309707471,正常市場
2026-03-04,0.4238555334081045,21.149999618530273,0.734734928834369,0.4757700551784383,正常市場
2026-03-05,0.42515312375224396,23.75,0.734734928834369,0.47553449360208894,正常市場
