date,index_price,correlation,high_threshold,low_threshold,market_state,position_size,strategy_cumulative,optimized_position,optimized_state,optimized_cumulative,ma20,price_trend
2025-08-27,642.9423828125,0.5009333193891192,0.8651591376659358,0.7151591376659358,正常市場,1.0,1.8978070764831472,1.0,normal,1.978090008733041,634.5296264648438,upward
2025-08-28,645.2192993164062,0.4968353553670502,0.8651591376659358,0.7151591376659358,正常市場,1.0,1.9045279714951884,1.0,normal,1.9850952177649828,635.3668212890625,upward
2025-08-29,641.3713989257812,0.4901687579460018,0.8618576410742999,0.7118576410742998,正常市場,1.0,1.8931699201578571,1.0,normal,1.9732566867849604,636.5266723632812,upward
2025-09-02,636.61865234375,0.4915986420454376,0.8611415355461405,0.7111415355461405,正常市場,1.0,1.879140986403866,0.5,transition,1.9586342870501185,636.9790802001953,downward
2025-09-03,640.06884765625,0.4741407145956007,0.8602952263432776,0.7102952263432776,正常市場,1.0,1.8893251106027849,1.0,normal,1.9639417586512122,637.7630859375,upward
2025-09-04,645.4181518554688,0.4794223492898055,0.8600402223336756,0.7100402223336756,正常市場,1.0,1.9051149350643943,1.0,normal,1.9803551834492523,638.5754241943359,upward
2025-09-05,643.5488891601562,0.4752997549576023,0.8599060051447435,0.7099060051447434,正常市場,1.0,1.899597333385296,1.0,normal,1.9746196706545651,639.3206512451172,upward
2025-09-08,645.1298217773438,0.4770946863413839,0.8597324618748682,0.7097324618748682,正常市場,1.0,1.904263855905116,1.0,normal,1.9794704919308659,639.8998291015625,upward
2025-09-09,646.6212768554688,0.4761300363443279,0.8591320424831449,0.7091320424831449,正常市場,1.0,1.908666262834864,1.0,normal,1.984046766686008,640.6162200927735,upward
2025-09-10,648.4906005859375,0.4729096938613665,0.8582711909008187,0.7082711909008187,正常市場,1.0,1.9141840446746656,1.0,normal,1.9897824667566306,641.0895050048828,upward
2025-09-11,653.8796997070312,0.4776843195713489,0.8576565695467472,0.7076565695467472,正常市場,1.0,1.9300913339143972,1.0,normal,2.00631799546449,641.7228729248047,upward
2025-09-12,653.660888671875,0.4754487086193241,0.8567245938689745,0.7067245938689745,正常市場,1.0,1.9294454577954272,1.0,normal,2.0056466112364175,642.342318725586,upward
2025-09-15,657.1409301757812,0.4716760419853306,0.8561754287700306,0.7061754287700306,正常市場,1.0,1.939717680577938,1.0,normal,2.01632452323977,643.2108337402344,upward
2025-09-16,656.2361450195312,0.470897347152425,0.8546228719932694,0.7046228719932693,正常市場,1.0,1.9370469783219804,1.0,normal,2.013548344774791,644.0410736083984,upward
2025-09-17,655.4208374023438,0.4784935911349416,0.8245188544454519,0.6745188544454519,正常市場,1.0,1.934640391656095,1.0,normal,2.011046712830971,645.004052734375,upward
2025-09-18,658.4832763671875,0.4758391675490051,0.8211561041531651,0.6711561041531651,正常市場,1.0,1.9436799549111328,1.0,normal,2.020443282884959,646.2046691894532,upward
2025-09-19,661.74462890625,0.4745609585378342,0.8206920662040191,0.6706920662040191,正常市場,1.0,1.953306661896079,1.0,normal,2.0304501852121097,647.6956237792969,upward
2025-09-22,664.8753662109375,0.4661669526316879,0.7432720663064533,0.5932720663064532,正常市場,1.0,1.962547824977373,1.0,normal,2.0400563170377053,648.8578948974609,upward
2025-09-23,661.256103515625,0.463344215757593,0.6849128242253054,0.5349128242253054,正常市場,1.0,1.9518646556321368,1.0,normal,2.0289512286259193,649.9803985595703,upward
2025-09-24,659.1522216796875,0.4620812498718746,0.6725423267126742,0.5225423267126742,正常市場,1.0,1.9456545162120835,1.0,normal,2.022495827135915,650.8639709472657,upward
2025-09-25,656.1112670898438,0.4707209003370178,0.6699470434091601,0.5199470434091601,正常市場,1.0,1.936678369524376,1.0,normal,2.013165178211155,651.5224151611328,upward
2025-09-26,659.8701782226562,0.4770666587690187,0.6678793787456511,0.517879378745651,正常市場,1.0,1.9477737465572555,1.0,normal,2.0246987539629218,652.2549591064453,upward
2025-09-29,661.7246704101562,0.4704894670611925,0.6663424070809995,0.5163424070809994,正常市場,1.0,1.9532477493463152,1.0,normal,2.030388945981265,653.2726226806641,upward
2025-09-30,664.21728515625,0.4539452611124456,0.6648436453079472,0.5148436453079471,正常市場,1.0,1.960605332281492,1.0,normal,2.038037107903235,654.652554321289,upward
2025-10-01,666.4806518554688,0.4514245569976852,0.641820218939663,0.491820218939663,正常市場,1.0,1.967286231617547,1.0,normal,2.0449818614121944,655.97314453125,upward
2025-10-02,667.248291015625,0.4500879822455779,0.6217026028452234,0.47170260284522336,正常市場,1.0,1.9695521127746691,1.0,normal,2.04733723085054,657.0646514892578,upward
2025-10-03,667.2384033203125,0.4477898768998701,0.619129780447983,0.4691297804479829,正常市場,1.0,1.9695229267408412,1.0,normal,2.0473068921490207,658.2491271972656,upward
2025-10-06,669.6312866210938,0.4450580540023126,0.6140164689608338,0.4640164689608338,正常市場,1.0,1.9765861270879015,1.0,normal,2.0546490451926998,659.4742004394532,upward
2025-10-07,667.1486206054688,0.4479009905860457,0.6081347514420676,0.4581347514420676,正常市場,1.0,1.9692579103472556,1.0,normal,2.0470314092481856,660.5005676269532,upward
2025-10-08,671.1268920898438,0.4388803720357402,0.6071769866467456,0.45717698664674555,正常市場,1.0,1.981000784945429,1.0,normal,2.0592380547114426,661.6323822021484,upward
2025-10-09,669.1826171875,0.4439232973134675,0.6054123150447759,0.45541231504477586,正常市場,1.0,1.975261765762784,1.0,normal,2.053272379792264,662.3975280761719,upward
2025-10-10,651.0960693359375,0.5222752617831642,0.6050172386870682,0.4550172386870682,過渡市場,0.5,1.948568255255905,0.5,transition,1.997776901882982,662.269287109375,downward
2025-10-13,661.0865478515625,0.5304768022681798,0.6045989261080572,0.4545989261080572,過渡市場,0.5,1.963517761332802,0.5,transition,2.013103938980311,662.4665679931641,downward
2025-10-14,660.2789306640625,0.5200822881410878,0.6035351693797135,0.4535351693797135,過渡市場,0.5,1.9623183943987996,0.5,transition,2.0118742835391075,662.6687072753906,downward
2025-10-15,663.2102661132812,0.5231507725546833,0.6035351693797135,0.4535351693797135,過渡市場,0.5,1.9666742909790296,0.5,transition,2.0163401828225958,663.0581787109375,upward
2025-10-16,658.6936645507812,0.5130322992678188,0.6027401309516726,0.45274013095167254,正常市場,1.0,1.9532808249405424,0.5,transition,2.009474332212623,663.0686981201172,downward
2025-10-17,662.4326171875,0.5146398559230724,0.6020931948786482,0.4520931948786482,正常市場,1.0,1.964368261914214,0.5,transition,2.0151775367196603,663.1030975341797,downward
2025-10-20,669.3222045898438,0.5270475240575893,0.601516213242751,0.45151621324275093,過渡市場,0.5,1.974583404163933,0.5,transition,2.0256568982503595,663.325439453125,upward
2025-10-21,669.3121948242188,0.528106687485627,0.6011810058016385,0.45118100580163845,過渡市場,0.5,1.9745686391397437,0.5,transition,2.025641751322132,663.7282440185547,upward
2025-10-22,665.83251953125,0.5240814530432815,0.575465658292076,0.42546565829207594,過渡市場,0.5,1.9694358642097347,0.5,transition,2.0203762148437976,664.0622589111329,upward
2025-10-23,669.7808837890625,0.5260441429535841,0.5724462812425495,0.42244628124254946,過渡市場,0.5,1.975275208148488,0.5,transition,2.026366596058311,664.7457397460937,upward
2025-10-24,675.2546997070312,0.5168109731234719,0.5707151658616677,0.4207151658616677,過渡市場,0.5,1.983346723130795,0.5,transition,2.0346468844314245,665.5149658203125,upward
2025-10-27,683.2211303710938,0.4993693165162179,0.5665835539795437,0.4165835539795437,正常市場,1.0,2.0067455890098063,0.5,transition,2.0466489285028735,666.5897888183594,upward
2025-10-28,685.0357666015625,0.487983817725012,0.5627922264229459,0.4127922264229459,正常市場,1.0,2.012075507961775,0.5,transition,2.049366879640226,667.630712890625,upward
2025-10-29,685.3648071289062,0.4815440684702937,0.5606998829336947,0.41069988293369464,正常市場,1.0,2.0130419602529885,0.5,transition,2.0498590617945553,668.5749206542969,upward
2025-10-30,677.8270874023438,0.4878244377959025,0.5441033747563914,0.39410337475639134,正常市場,1.0,1.9909022969140404,0.5,transition,2.038586770800005,669.1038604736328,upward
2025-10-31,680.050537109375,0.4871625463954346,0.5334800020790142,0.3834800020790142,正常市場,1.0,1.9974329759191625,0.5,transition,2.041930319060716,669.7444671630859,upward
2025-11-03,681.3267822265625,0.4840919958048172,0.5283436989638822,0.3783436989638822,正常市場,1.0,2.00118154156733,0.5,transition,2.0438463557794098,670.3292419433594,upward
2025-11-04,673.2506103515625,0.4815730304475004,0.527153440400393,0.377153440400393,正常市場,1.0,1.9774603456531483,0.5,transition,2.031732892103856,670.6343414306641,upward
2025-11-05,675.583740234375,0.4739828104901177,0.5261444810639847,0.3761444810639847,正常市場,1.0,1.984313175422008,0.5,transition,2.0352533469326937,670.8571838378906,upward
2025-11-06,668.3351440429688,0.4669746530589455,0.5242777220343118,0.37427772203431176,正常市場,1.0,1.9630227208575877,0.5,transition,2.0243348413644533,670.814810180664,downward
2025-11-07,668.9931640625,0.4685779313708952,0.5232438406035431,0.3732438406035431,正常市場,1.0,1.9649554461685823,0.5,transition,2.02533138693274,671.7096649169922,downward
2025-11-10,679.432373046875,0.4797152349892037,0.5223961263951863,0.37239612639518627,正常市場,1.0,1.995617314853422,0.5,transition,2.04113338517919,672.6269561767579,upward
2025-11-11,680.9877319335938,0.4753224562234087,0.5223628128603162,0.37236281286031614,正常市場,1.0,2.0001856887612295,0.5,transition,2.0434696699041734,673.6623962402343,upward
2025-11-12,681.3666381835938,0.4755631124079268,0.5223628128603162,0.37236281286031614,正常市場,1.0,2.001298605812584,0.5,transition,2.0440381701820076,674.57021484375,upward
2025-11-13,670.0599975585938,0.4869480105909351,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.9680889315327297,0.5,transition,2.0270787215394668,675.1385314941406,downward
2025-11-14,669.9503784179688,0.4833610488876577,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.967766960040424,0.5,transition,2.0269129105462396,675.5144195556641,downward
2025-11-17,663.7088012695312,0.477849683819447,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.9494343048365543,0.5,transition,2.0174710670068623,675.2337493896484,downward
2025-11-18,658.1353149414062,0.4695713948974304,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.933063954729999,0.5,transition,2.0090002230254034,674.6749053955078,downward
2025-11-19,660.6777954101562,0.466417962728671,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.9405316855114467,0.5,transition,2.0128807653035605,674.4171691894531,downward
2025-11-20,650.6075439453125,0.4842223502220201,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.9109535126345063,0.5,transition,1.9975402955494876,673.4585021972656,downward
2025-11-21,657.08837890625,0.4940850105624137,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.9299889118527624,0.5,transition,2.0074892494954986,672.5501861572266,downward
2025-11-24,666.759765625,0.4970806305434344,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.9583955459200049,0.5,transition,2.02226291274147,671.7271179199219,downward
2025-11-25,673.03125,0.4977312468464165,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.976816044125673,0.5,transition,2.0317735272935584,671.1268920898438,upward
2025-11-26,677.6775512695312,0.502848303079785,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9836395630153612,0.5,transition,2.0387867469020566,670.742529296875,upward
2025-11-28,681.3765869140625,0.5001170268855076,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9890533128405916,0.5,transition,2.0443510044418414,670.9200042724609,upward
2025-12-01,678.2658081054688,0.501531675519175,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.984512868530074,0.5,transition,2.039684331192363,670.8307678222657,upward
2025-12-02,679.5220947265625,0.4972044681656297,0.5223628128603162,0.37236281286031614,正常市場,1.0,1.9881885911396011,0.5,transition,2.0415732868981573,670.7405334472656,upward
2025-12-03,681.8751220703125,0.5014977445562275,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.991630909024324,0.5,transition,2.04510803419013,671.1717590332031,upward
2025-12-04,682.3736572265625,0.5050628359783552,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9923589734413156,0.5,transition,2.0458556478076186,671.5112548828125,upward
2025-12-05,683.6697998046875,0.5008892131399637,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9942511781513297,0.5,transition,2.047798659957735,672.2779876708985,upward
2025-12-08,681.6159057617188,0.500374165393516,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9912555941602283,0.5,transition,2.044722641776086,672.9091247558594,upward
2025-12-09,681.027587890625,0.5018707488931211,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.990396245631198,0.5,transition,2.0438402189471745,672.9888854980469,upward
2025-12-10,685.5443115234375,0.5092093336980674,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9969966168357984,0.5,transition,2.050617816200763,673.2167144775391,upward
2025-12-11,687.1395263671875,0.5054523187986517,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9993200542799925,0.5,transition,2.053003640081346,673.5053588867188,upward
2025-12-12,679.7514038085938,0.5089500705670887,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9885717120379385,0.5,transition,2.041966694945654,673.9899291992188,upward
2025-12-15,678.7244262695312,0.510109096358979,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9870695316293097,0.5,transition,2.0404241796088165,674.4286315917968,upward
2025-12-16,676.8699340820312,0.5127844020133648,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9843548769183543,0.5,transition,2.0376366339173577,675.0866882324219,upward
2025-12-17,669.4219360351562,0.5058147941296101,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.973437364924238,0.5,transition,2.0264259766658728,675.6510192871094,downward
2025-12-18,674.4769287109375,0.5022845416114772,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9808883542695297,0.5,transition,2.034077031941062,676.3409759521485,downward
2025-12-19,680.5900268554688,0.5061071326129954,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.9898652105618215,0.5,transition,2.043294925096842,677.8401000976562,upward
2025-12-22,684.8300170898438,0.5066293325144462,0.5223628128603162,0.37236281286031614,過渡市場,0.5,1.996063515508697,0.5,transition,2.049659660243188,679.227182006836,upward
2025-12-23,687.9600219726562,0.5081257864790458,0.5223628128603162,0.37236281286031614,過渡市場,0.5,2.0006250040489446,0.5,transition,2.0543436289540855,680.2871948242188,upward
2025-12-24,690.3800048828125,0.5138836404493785,0.5223628128603162,0.37236281286031614,過渡市場,0.5,2.004143724733867,0.5,transition,2.057956830531847,681.1546325683594,upward
2025-12-26,690.3099975585938,0.5242047505443596,0.5232438406035431,0.3732438406035431,過渡市場,0.5,2.004042110594896,0.25,crisis_rebound,2.0578524879596087,681.7862548828125,upward
2025-12-29,687.8499755859375,0.5246460189985725,0.5240937827933893,0.37409378279338923,過渡市場,0.5,2.000471260075834,0.25,crisis_rebound,2.056019122386616,682.1099243164062,upward
2025-12-30,687.010009765625,0.5257383852841638,0.5242488773897809,0.37424887738978085,過渡市場,0.5,1.9992498255024371,0.25,crisis_rebound,2.0553914470758614,682.5471343994141,upward
2025-12-31,681.9199829101562,0.5317566660369192,0.5247552556271317,0.37475525562713163,過渡市場,0.5,1.9918436486214992,0.0,crisis,2.051584370935993,682.6670288085937,downward
2026-01-02,683.1699829101562,0.530342083185557,0.5257689610511058,0.3757689610511058,過渡市場,0.5,1.9936692327246015,0.25,crisis_rebound,2.051584370935993,682.7317718505859,upward
2026-01-05,687.719970703125,0.5345088141215598,0.5261444810639847,0.3761444810639847,過渡市場,0.5,2.0003082617357073,0.25,crisis_rebound,2.0550003157511623,682.9990875244141,upward
2026-01-06,691.8099975585938,0.5247253525981611,0.5261444810639847,0.3761444810639847,過渡市場,0.5,2.0062564054993315,0.5,transition,2.058055704149592,683.4060974121094,upward
2026-01-07,689.5800170898438,0.461358651490439,0.5261444810639847,0.3761444810639847,正常市場,1.0,1.9997894382462469,0.5,transition,2.0547387355888245,683.8043029785156,upward
2026-01-08,689.510009765625,0.4450519810026696,0.5257689610511058,0.3757689610511058,正常市場,1.0,1.9995864162559005,0.5,transition,2.0546344353210655,684.2284240722656,upward
2026-01-09,694.0700073242188,0.4489168097276442,0.5257689610511058,0.3757689610511058,正常市場,1.0,2.0128104580351103,0.5,transition,2.061428483178363,684.6547088623047,upward
2026-01-12,695.1599731445312,0.4485167872126946,0.5257689610511058,0.3757689610511058,正常市場,1.0,2.015971370592741,0.5,transition,2.063047114270308,685.0557312011719,upward
2026-01-13,693.77001953125,0.4406013831452137,0.5257689610511058,0.3757689610511058,正常市場,1.0,2.0119404902212032,0.5,transition,2.0609846107447685,685.7566619873047,upward
2026-01-14,690.3599853515625,0.4358425089336873,0.5257689610511058,0.3757689610511058,正常市場,1.0,2.002051354562405,0.5,transition,2.0559195115270206,686.3384399414062,upward
2026-01-15,692.239990234375,0.4220281202263988,0.5248266558667614,0.37482665586676134,正常市場,1.0,2.007503388866366,0.5,transition,2.0587188762080224,687.1069427490235,upward
2026-01-16,691.6599731445312,0.4222662760546876,0.5246539523585314,0.3746539523585314,正常市場,1.0,2.0058213330910744,0.5,transition,2.0578563919913995,688.2188446044922,upward
2026-01-20,677.5800170898438,0.4408805235735777,0.5246539523585314,0.3746539523585314,正常市場,1.0,1.964989309669104,0.5,transition,2.036910747678365,688.3739990234375,downward
2026-01-21,685.4000244140625,0.4567013063338691,0.5242488773897809,0.37424887738978085,正常市場,1.0,1.9876674146988549,0.5,transition,2.0486648258417364,688.6144989013671,downward
2026-01-22,688.97998046875,0.4582768314969734,0.5242488773897809,0.37424887738978085,正常市場,1.0,1.9980493256158256,0.5,transition,2.0540150810110203,688.8219970703125,upward
2026-01-23,689.22998046875,0.4546482410944031,0.5242488773897809,0.37424887738978085,正常市場,1.0,1.998774328294516,0.5,transition,2.054387736084324,688.8854949951171,upward
2026-01-26,692.72998046875,0.4577717421097448,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.008924365796183,0.5,transition,2.059603960914971,689.0029937744141,upward
2026-01-27,695.489990234375,0.4562486337713597,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.016928423689343,0.5,transition,2.0637069499624485,689.2619934082031,upward
2026-01-28,695.4199829101562,0.4545853766401387,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.016725401698997,0.5,transition,2.0636030846275286,689.640493774414,upward
2026-01-29,694.0399780273438,0.4482363802829133,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.0127233727524168,0.5,transition,2.061555557663279,689.9919921875,upward
2026-01-30,691.969970703125,0.44578956696212,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.006720329332546,0.5,transition,2.058481213793509,690.4944915771484,upward
2026-02-02,695.4099731445312,0.4418314633373034,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.016696373271432,0.5,transition,2.06359789565894,691.1064910888672,upward
2026-02-03,689.530029296875,0.431003181801968,0.5242488773897809,0.37424887738978085,正常市場,1.0,1.9996444731110303,0.5,transition,2.0548736608771545,691.1969940185547,downward
2026-02-04,686.1900024414062,0.4190383327526186,0.5242488773897809,0.37424887738978085,正常市場,1.0,1.9899583594425787,0.5,transition,2.049896841217158,690.9159942626953,downward
2026-02-05,677.6199951171875,0.4334501477391293,0.5242488773897809,0.37424887738978085,正常市場,1.0,1.965105246376756,0.5,transition,2.0370959909565745,690.3179931640625,downward
2026-02-06,690.6199951171875,0.4699678987640526,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.0028053856686614,0.5,transition,2.0566366244039798,690.3734924316407,upward
2026-02-09,693.9500122070312,0.4696029117149664,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.0124624709095484,0.5,transition,2.0615949481965754,690.3674926757812,upward
2026-02-10,692.1199951171875,0.4748352858139977,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.007155401740804,0.5,transition,2.0588766299307277,690.2154937744141,upward
2026-02-11,691.9600219726562,0.4625863628686738,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.0066914779075895,0.5,transition,2.0586386907214753,690.1249938964844,upward
2026-02-12,681.27001953125,0.4836157666482527,0.5242488773897809,0.37424887738978085,過渡市場,0.5,1.991190917097135,0.5,transition,2.042736866966507,689.6704956054688,downward
2026-02-13,681.75,0.4734458846949853,0.5242488773897809,0.37424887738978085,正常市場,1.0,1.992593786330125,0.5,transition,2.0434564596176075,689.14599609375,downward
2026-02-17,682.8499755859375,0.4749679242479859,0.5242488773897809,0.37424887738978085,正常市場,1.0,1.9958087544528296,0.5,transition,2.0451049760946924,688.7054962158203,downward
2026-02-18,686.2899780273438,0.4779602871175018,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.005863066868974,0.5,transition,2.0502563024198204,689.1409942626954,downward
2026-02-19,684.47998046875,0.4583337398462346,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.000572872679716,0.5,transition,2.0475526647297158,689.0949920654297,downward
2026-02-20,689.4299926757812,0.450343464891306,0.5242488773897809,0.37424887738978085,正常市場,1.0,2.0150405860144995,0.5,transition,2.0549563952800307,689.1174926757812,upward
